hotel_id,price,offer,offer_cat,year,month,weekend,holiday,nnights,scarce_room,city,distance,stars,rating,country,city_actual,rating_reviewcount,center1label,center2label,neighbourhood,ratingta,ratingta_count,distance_alter,accommodation_type
21996,138,1,15-50% offer,2017,11,0,0,1,0,Vienna,0.3,4,4.3,Austria,Vienna,386,City centre,Donauturm,Innere Stadt,4,273,2.5,Hotel
22009,158,0,0% no offer,2017,11,0,0,1,1,Vienna,0.3,3,4.3,Austria,Vienna,47,City centre,Donauturm,Innere Stadt,4,232,3.1,Hotel
22011,218,1,50%-75% offer,2017,11,0,0,1,1,Vienna,0.2,4,4.6,Austria,Vienna,124,City centre,Donauturm,Innere Stadt,5,1112,2.6,Hotel
22012,218,1,15-50% offer,2017,11,0,0,1,0,Vienna,0.1,4,4.5,Austria,Vienna,115,City centre,Donauturm,Innere Stadt,4.5,475,2.7,Hotel
22013,135,1,15-50% offer,2017,11,0,0,1,0,Vienna,0.3,3,3.9,Austria,Vienna,110,City centre,Donauturm,Innere Stadt,3.5,162,2.6,Hotel
22016,179,0,0% no offer,2017,11,0,0,1,1,Vienna,0.5,4,4.4,Austria,Vienna,467,City centre,Donauturm,Innere Stadt,4.5,423,3.3,Hotel
22018,157,1,1-15% offer,2017,11,0,0,1,0,Vienna,0.7,4,4.5,Austria,Vienna,650,City centre,Donauturm,Innere Stadt,4.5,1380,3.5,Hotel
22019,146,0,0% no offer,2017,11,0,0,1,1,Vienna,0.3,4,4.5,Austria,Vienna,95,City centre,Donauturm,Innere Stadt,4.5,770,2.8,Hotel
22021,157,0,0% no offer,2017,11,0,0,1,1,Vienna,0.1,4,4.1,Austria,Vienna,168,City centre,Donauturm,Innere Stadt,4,392,2.8,Hotel
22023,108,1,15-50% offer,2017,11,0,0,1,1,Vienna,0.3,3,3.5,Austria,Vienna,175,City centre,Donauturm,Innere Stadt,3.5,234,2.5,Hotel
22026,127,1,15-50% offer,2017,11,0,0,1,0,Vienna,0.8,4,4,Austria,Vienna,426,City centre,Donauturm,Innere Stadt,4,840,3.1,Hotel
22028,163,0,0% no offer,2017,11,0,0,1,1,Vienna,0.4,4,4.1,Austria,Vienna,148,City centre,Donauturm,Innere Stadt,4,388,2.7,Hotel
22031,231,1,15-50% offer,2017,11,0,0,1,0,Vienna,0.1,4,4.4,Austria,Vienna,56,City centre,Donauturm,Innere Stadt,4.5,282,2.7,Hotel
22032,116,1,15-50% offer,2017,11,0,0,1,1,Vienna,0.4,4,4.4,Austria,Vienna,247,City centre,Donauturm,Innere Stadt,4.5,1274,2.6,Hotel
22037,166,1,15-50% offer,2017,11,0,0,1,1,Vienna,0.6,4,4.3,Austria,Vienna,703,City centre,Donauturm,Innere Stadt,4,1592,2.8,Hotel
22042,169,0,0% no offer,2017,11,0,0,1,1,Vienna,0.3,4,4.5,Austria,Vienna,81,City centre,Donauturm,Innere Stadt,4.5,561,2.5,Hotel
22050,242,1,1-15% offer,2017,11,0,0,1,0,Vienna,0,4,4.8,Austria,Vienna,404,City centre,Donauturm,Innere Stadt,4.5,2165,2.8,Hotel
22051,223,0,0% no offer,2017,11,0,0,1,1,Vienna,0.5,4,3.5,Austria,Vienna,123,City centre,Donauturm,Innere Stadt,3.5,276,2.4,Hotel
22052,149,1,15-50% offer,2017,11,0,0,1,1,Vienna,0.3,4,4.4,Austria,Vienna,653,City centre,Donauturm,Innere Stadt,4.5,930,2.7,Hotel
22054,114,1,15-50% offer,2017,11,0,0,1,0,Vienna,0.5,4,4,Austria,Vienna,388,City centre,Donauturm,Innere Stadt,4,836,2.3,Hotel
22061,139,1,1-15% offer,2017,11,0,0,1,1,Vienna,0.2,4,3.5,Austria,Vienna,34,City centre,Donauturm,Innere Stadt,3.5,54,2.9,Hotel
22064,79,1,1-15% offer,2017,11,0,0,1,1,Vienna,1.4,3,3.5,Austria,Vienna,102,City centre,Donauturm,Josefstadt,3.5,127,3.6,Hotel
22071,110,1,15-50% offer,2017,11,0,0,1,0,Vienna,0.9,3,4.1,Austria,Vienna,354,City centre,Donauturm,Josefstadt,4,419,3.4,Hotel
22072,88,1,15-50% offer,2017,11,0,0,1,1,Vienna,0.9,3,4.4,Austria,Vienna,92,City centre,Donauturm,Josefstadt,4,509,3.3,Hotel
22075,59,1,50%-75% offer,2017,11,0,0,1,1,Vienna,1.6,3,3.9,Austria,Vienna,128,City centre,Donauturm,Josefstadt,4,967,3.7,Hotel
22076,119,1,1-15% offer,2017,11,0,0,1,0,Vienna,0.9,4,4,Austria,Vienna,530,City centre,Donauturm,Josefstadt,4,1358,3.4,Hotel
22077,152,1,1-15% offer,2017,11,0,0,1,0,Vienna,0.9,4,4.3,Austria,Vienna,342,City centre,Donauturm,Josefstadt,4,1461,3.4,Hotel
22078,102,1,1-15% offer,2017,11,0,0,1,0,Vienna,1,4,4,Austria,Vienna,194,City centre,Donauturm,Josefstadt,4,346,3.4,Hotel
22080,54,1,15-50% offer,2017,11,0,0,1,1,Vienna,1.1,3,3.2,Austria,Vienna,63,City centre,Donauturm,Josefstadt,3,85,3.4,Hotel
22084,94,1,15-50% offer,2017,11,0,0,1,1,Vienna,1,3,4.1,Austria,Vienna,169,City centre,Donauturm,Josefstadt,4,452,3.4,Hotel
22088,115,1,15-50% offer,2017,11,0,0,1,0,Vienna,0.9,4,4.5,Austria,Vienna,765,City centre,Donauturm,Josefstadt,4.5,2150,3.5,Hotel
22090,68,1,15-50% offer,2017,11,0,0,1,1,Vienna,0.9,3,3.7,Austria,Vienna,43,City centre,Donauturm,Josefstadt,3.5,182,3.2,Hotel
22093,153,1,15-50% offer,2017,11,0,0,1,1,Vienna,0.2,4,4.1,Austria,Vienna,184,City centre,Donauturm,Kaerntner Strasse,4,700,3,Hotel
22095,169,1,1-15% offer,2017,11,0,0,1,1,Vienna,0.3,4,4.1,Austria,Vienna,313,City centre,Donauturm,Kaerntner Strasse,4,760,3.1,Hotel
22097,182,1,1-15% offer,2017,11,0,0,1,0,Vienna,0.5,4,4.5,Austria,Vienna,323,City centre,Donauturm,Kaerntner Strasse,4.5,327,3.3,Hotel
22101,142,1,15-50% offer,2017,11,0,0,1,0,Vienna,0.1,4,4.4,Austria,Vienna,512,City centre,Donauturm,Kaerntner Strasse,4,837,2.8,Hotel
22104,110,1,1-15% offer,2017,11,0,0,1,0,Vienna,0.6,4,4.3,Austria,Vienna,340,City centre,Donauturm,Landstrasse,4.5,2718,3.2,Hotel
22117,82,1,15-50% offer,2017,11,0,0,1,0,Vienna,1.4,4,4,Austria,Vienna,181,City centre,Donauturm,Landstrasse,4,395,3.1,Hotel
22118,82,1,1-15% offer,2017,11,0,0,1,1,Vienna,1.7,4,4.1,Austria,Vienna,359,City centre,Donauturm,Landstrasse,4,717,3.3,Hotel
22119,66,1,15-50% offer,2017,11,0,0,1,0,Vienna,1.8,3,3.9,Austria,Vienna,160,City centre,Donauturm,Landstrasse,3.5,203,3.4,Hotel
22120,169,0,0% no offer,2017,11,0,0,1,0,Vienna,0.8,4,4.1,Austria,Vienna,303,City centre,Donauturm,Landstrasse,4,1208,2.7,Hotel
22123,109,0,0% no offer,2017,11,0,0,1,0,Vienna,1.5,4,4.1,Austria,Vienna,173,City centre,Donauturm,Landstrasse,4,666,3.8,Hotel
22125,104,0,0% no offer,2017,11,0,0,1,1,Vienna,0.7,3,3.4,Austria,Vienna,114,City centre,Donauturm,Landstrasse,3,72,2.6,Hotel
22126,145,1,15-50% offer,2017,11,0,0,1,0,Vienna,0.9,3.5,4.3,Austria,Vienna,249,City centre,Donauturm,Landstrasse,4.5,730,2.5,Hotel
22130,85,1,50%-75% offer,2017,11,0,0,1,1,Vienna,0.8,3,3.5,Austria,Vienna,13,City centre,Donauturm,Landstrasse,3.5,183,2.1,Hotel
22136,110,0,0% no offer,2017,11,0,0,1,1,Vienna,1.3,3,3.7,Austria,Vienna,109,City centre,Donauturm,Landstrasse,3.5,529,3.3,Hotel
22138,134,1,15-50% offer,2017,11,0,0,1,1,Vienna,0.6,4,4.3,Austria,Vienna,171,City centre,Donauturm,Landstrasse,4.5,343,3,Hotel
22140,79,0,0% no offer,2017,11,0,0,1,1,Vienna,1.3,4,3.7,Austria,Vienna,79,City centre,Donauturm,Landstrasse,3.5,77,3.3,Hotel
22142,132,1,15-50% offer,2017,11,0,0,1,0,Vienna,1,4,4.1,Austria,Vienna,281,City centre,Donauturm,Landstrasse,4,1403,3.2,Hotel
22144,128,1,15-50% offer,2017,11,0,0,1,0,Vienna,0.6,4,4.1,Austria,Vienna,267,City centre,Donauturm,Leopoldstadt,4,1437,2.3,Hotel
22145,99,0,0% no offer,2017,11,0,0,1,0,Vienna,1.5,3,4.5,Austria,Vienna,183,City centre,Donauturm,Leopoldstadt,4.5,491,1.6,Hotel
22149,86,1,50%-75% offer,2017,11,0,0,1,0,Vienna,1.8,4,4,Austria,Vienna,136,City centre,Donauturm,Leopoldstadt,3.5,326,1,Hotel
22152,63,1,1-15% offer,2017,11,0,0,1,1,Vienna,1,3,3.4,Austria,Vienna,242,City centre,Donauturm,Leopoldstadt,3,183,1.9,Hotel
22155,134,1,15-50% offer,2017,11,0,0,1,1,Vienna,0.6,3.5,4,Austria,Vienna,16,City centre,Donauturm,Leopoldstadt,4.5,70,2.2,Hotel
22157,79,1,15-50% offer,2017,11,0,0,1,0,Vienna,0.9,3,3.7,Austria,Vienna,122,City centre,Donauturm,Leopoldstadt,4,290,1.9,Hotel
22158,138,0,0% no offer,2017,11,0,0,1,0,Vienna,0.5,4,4,Austria,Vienna,250,City centre,Donauturm,Leopoldstadt,4,1023,2.3,Hotel
22159,113,1,15-50% offer,2017,11,0,0,1,1,Vienna,1,4,4.5,Austria,Vienna,603,City centre,Donauturm,Leopoldstadt,4.5,1516,1.8,Hotel
22162,84,1,15-50% offer,2017,11,0,0,1,0,Vienna,1.5,3,3.9,Austria,Vienna,152,City centre,Donauturm,Leopoldstadt,4,1249,1.4,Hotel
22165,68,1,15-50% offer,2017,11,0,0,1,1,Vienna,0.9,3,4,Austria,Vienna,84,City centre,Donauturm,Leopoldstadt,4,129,2.1,Hotel
22166,102,1,50%-75% offer,2017,11,0,0,1,0,Vienna,1.5,3.5,3.9,Austria,Vienna,208,City centre,Donauturm,Leopoldstadt,4,281,1.4,Hotel
22169,82,1,15-50% offer,2017,11,0,0,1,0,Vienna,1.6,3,4.1,Austria,Vienna,267,City centre,Donauturm,Leopoldstadt,4,727,1.7,Hotel
22170,66,1,15-50% offer,2017,11,0,0,1,1,Vienna,1.1,3,4,Austria,Vienna,275,City centre,Donauturm,Leopoldstadt,4,407,1.7,Hotel
22176,113,1,15-50% offer,2017,11,0,0,1,0,Vienna,0.8,3,4.5,Austria,Vienna,374,City centre,Donauturm,Leopoldstadt,4.5,1686,2.1,Hotel
22177,106,1,15-50% offer,2017,11,0,0,1,1,Vienna,1,3,4.5,Austria,Vienna,468,City centre,Donauturm,Leopoldstadt,4.5,1449,1.9,Hotel
22179,89,1,15-50% offer,2017,11,0,0,1,0,Vienna,1.6,3,4.1,Austria,Vienna,422,City centre,Donauturm,Leopoldstadt,4,1580,1.2,Hotel
22182,106,1,15-50% offer,2017,11,0,0,1,1,Vienna,0.8,4,4.1,Austria,Vienna,527,City centre,Donauturm,Leopoldstadt,4,739,2,Hotel
22183,100,1,15-50% offer,2017,11,0,0,1,1,Vienna,0.8,4,4,Austria,Vienna,637,City centre,Donauturm,Leopoldstadt,4,584,2,Hotel
22184,75,1,15-50% offer,2017,11,0,0,1,0,Vienna,0.7,3,4.1,Austria,Vienna,461,City centre,Donauturm,Leopoldstadt,4,827,2.2,Hotel
22185,84,0,0% no offer,2017,11,0,0,1,1,Vienna,0.8,3,2.2,Austria,Vienna,3,City centre,Donauturm,Leopoldstadt,4,92,2.2,Hotel
22187,151,0,0% no offer,2017,11,0,0,1,0,Vienna,0.5,4,4.6,Austria,Vienna,104,City centre,Donauturm,Leopoldstadt,4.5,1272,2.3,Hotel
22188,87,0,0% no offer,2017,11,0,0,1,0,Vienna,0.9,3,3.5,Austria,Vienna,90,City centre,Donauturm,Leopoldstadt,3.5,314,1.9,Hotel
22189,117,0,0% no offer,2017,11,0,0,1,1,Vienna,0.5,4,4.4,Austria,Vienna,75,City centre,Donauturm,Leopoldstadt,4.5,836,2.3,Hotel
22190,120,1,50%-75% offer,2017,11,0,0,1,0,Vienna,1.9,4,4.5,Austria,Vienna,139,City centre,Donauturm,Leopoldstadt,4,807,1.9,Hotel
22193,383,0,0% no offer,2017,11,0,0,1,1,Vienna,1.9,3,4,Austria,Vienna,122,City centre,Donauturm,Margareten,4,382,4.7,Hotel
22198,174,0,0% no offer,2017,11,0,0,1,0,Vienna,1.5,4,4.3,Austria,Vienna,144,City centre,Donauturm,Margareten,4.5,1650,4.3,Hotel
22199,63,1,15-50% offer,2017,11,0,0,1,0,Vienna,2,3,3.5,Austria,Vienna,80,City centre,Donauturm,Margareten,3.5,335,4.7,Hotel
22201,100,0,0% no offer,2017,11,0,0,1,0,Vienna,1.5,3.5,4.5,Austria,Vienna,58,City centre,Donauturm,Margareten,4.5,15,4.3,Hotel
22203,86,1,1-15% offer,2017,11,0,0,1,0,Vienna,1.4,4,3.9,Austria,Vienna,303,City centre,Donauturm,Margareten,3.5,1708,4.2,Hotel
22205,67,1,15-50% offer,2017,11,0,0,1,0,Vienna,1.8,3,4,Austria,Vienna,82,City centre,Donauturm,Margareten,4,909,4.5,Hotel
22206,129,1,1-15% offer,2017,11,0,0,1,0,Vienna,1.3,4,4.1,Austria,Vienna,248,City centre,Donauturm,Margareten,4,372,4.1,Hotel
22212,86,0,0% no offer,2017,11,0,0,1,1,Vienna,1.3,3,4,Austria,Vienna,85,City centre,Donauturm,Mariahilf,4,383,4.1,Hotel
22214,131,1,1-15% offer,2017,11,0,0,1,0,Vienna,0.7,4,4.1,Austria,Vienna,258,City centre,Donauturm,Mariahilf,4,682,3.4,Hotel
22218,80,0,0% no offer,2017,11,0,0,1,0,Vienna,1.4,3,3.9,Austria,Vienna,44,City centre,Donauturm,Mariahilf,3.5,170,4.2,Hotel
22219,93,1,15-50% offer,2017,11,0,0,1,1,Vienna,1.1,4,4,Austria,Vienna,125,City centre,Donauturm,Mariahilf,4,410,3.9,Hotel
22222,77,1,1-15% offer,2017,11,0,0,1,0,Vienna,1.9,3,4,Austria,Vienna,161,City centre,Donauturm,Mariahilf,4,2102,4.6,Hotel
22223,140,1,15-50% offer,2017,11,0,0,1,1,Vienna,0.8,4,4.8,Austria,Vienna,210,City centre,Donauturm,Mariahilf,5,1495,3.6,Hotel
22224,99,1,15-50% offer,2017,11,0,0,1,1,Vienna,1,4,4,Austria,Vienna,264,City centre,Donauturm,Mariahilf,4,1228,3.8,Hotel
22226,105,1,15-50% offer,2017,11,0,0,1,0,Vienna,1.4,4,4.4,Austria,Vienna,162,City centre,Donauturm,Mariahilf,4.5,716,4.1,Hotel
22227,100,1,15-50% offer,2017,11,0,0,1,0,Vienna,1.7,3.5,4.5,Austria,Vienna,581,City centre,Donauturm,Mariahilf,4.5,1414,4.4,Hotel
22229,82,1,15-50% offer,2017,11,0,0,1,0,Vienna,1.1,3,3.9,Austria,Vienna,39,City centre,Donauturm,Mariahilf,3.5,78,3.9,Hotel
22230,82,0,0% no offer,2017,11,0,0,1,0,Vienna,1.8,4,3.9,Austria,Vienna,484,City centre,Donauturm,Mariahilf,4,1150,4.5,Hotel
22235,87,1,15-50% offer,2017,11,0,0,1,0,Vienna,1.9,4,3.5,Austria,Vienna,45,City centre,Donauturm,Mariahilf,4,290,4.7,Hotel
22236,100,1,15-50% offer,2017,11,0,0,1,0,Vienna,1.6,4,3.7,Austria,Vienna,98,City centre,Donauturm,Mariahilf,3.5,372,4.3,Hotel
22237,84,1,15-50% offer,2017,11,0,0,1,0,Vienna,1.6,4,4.3,Austria,Vienna,239,City centre,Donauturm,Mariahilf,4,561,4.3,Hotel
22239,98,1,15-50% offer,2017,11,0,0,1,1,Vienna,0.8,4,3.7,Austria,Vienna,100,City centre,Donauturm,Neubau,4,650,3.5,Hotel
22241,99,0,0% no offer,2017,11,0,0,1,0,Vienna,1.8,3,4.1,Austria,Vienna,305,City centre,Donauturm,Neubau,4,1171,4.4,Hotel
22246,76,1,1-15% offer,2017,11,0,0,1,0,Vienna,1.6,3,3.5,Austria,Vienna,141,City centre,Donauturm,Neubau,3.5,265,4.2,Hotel
22248,113,0,0% no offer,2017,11,0,0,1,1,Vienna,0.8,3,3.7,Austria,Vienna,6,City centre,Donauturm,Neubau,NA,NA,3.6,Hotel
22249,110,1,15-50% offer,2017,11,0,0,1,0,Vienna,0.9,4,4.4,Austria,Vienna,328,City centre,Donauturm,Neubau,4.5,2436,3.6,Hotel
22250,184,1,50%-75% offer,2017,11,0,0,1,0,Vienna,1,4,4.6,Austria,Vienna,123,City centre,Donauturm,Neubau,4.5,2431,3.7,Hotel
22253,99,1,15-50% offer,2017,11,0,0,1,0,Vienna,1.7,4,4.1,Austria,Vienna,308,City centre,Donauturm,Neubau,4,612,4.4,Hotel
22254,122,1,1-15% offer,2017,11,0,0,1,1,Vienna,0.8,3,3.9,Austria,Vienna,54,City centre,Donauturm,Neubau,4,143,3.5,Hotel
22255,122,1,1-15% offer,2017,11,0,0,1,0,Vienna,1.7,4,4.3,Austria,Vienna,544,City centre,Donauturm,Neubau,4,978,4.3,Hotel
22256,105,0,0% no offer,2017,11,0,0,1,0,Vienna,1.7,4,4,Austria,Vienna,359,City centre,Donauturm,Neubau,4,816,4.3,Hotel
22259,109,1,15-50% offer,2017,11,0,0,1,0,Vienna,1.4,4,4,Austria,Vienna,98,City centre,Donauturm,Neubau,4,582,4,Hotel
22260,105,1,15-50% offer,2017,11,0,0,1,1,Vienna,1.2,3,4.1,Austria,Vienna,54,City centre,Donauturm,Neubau,4.5,412,3.9,Hotel
22268,52,1,15-50% offer,2017,11,0,0,1,0,Vienna,3.1,3,3.5,Austria,Vienna,69,City centre,Donauturm,Ottakring,3.5,193,5.2,Hotel
22271,80,1,15-50% offer,2017,11,0,0,1,0,Vienna,4.1,4,4,Austria,Vienna,83,City centre,Donauturm,Ottakring,4,265,6,Hotel
22275,70,1,15-50% offer,2017,11,0,0,1,0,Vienna,1.8,4,3.9,Austria,Vienna,136,City centre,Donauturm,Rudolfsheim-Funfhaus,3.5,1020,4.4,Hotel
22277,136,1,15-50% offer,2017,11,0,0,1,0,Vienna,1.9,3,4.5,Austria,Vienna,156,City centre,Donauturm,Rudolfsheim-Funfhaus,4.5,1452,4.5,Hotel
22279,80,1,15-50% offer,2017,11,0,0,1,1,Vienna,2.1,3,4.1,Austria,Vienna,81,City centre,Donauturm,Rudolfsheim-Funfhaus,4,464,4.8,Hotel
22281,81,1,1-15% offer,2017,11,0,0,1,1,Vienna,2.4,3,4.1,Austria,Vienna,54,City centre,Donauturm,Rudolfsheim-Funfhaus,4.5,635,4.9,Hotel
22285,66,1,1-15% offer,2017,11,0,0,1,1,Vienna,3.6,4,3.7,Austria,Vienna,225,City centre,Donauturm,Rudolfsheim-Funfhaus,3.5,388,6.1,Hotel
22286,77,1,1-15% offer,2017,11,0,0,1,0,Vienna,2.8,3,4,Austria,Vienna,144,City centre,Donauturm,Rudolfsheim-Funfhaus,4,241,5.5,Hotel
22288,69,1,1-15% offer,2017,11,0,0,1,0,Vienna,2.1,4,3.7,Austria,Vienna,525,City centre,Donauturm,Rudolfsheim-Funfhaus,3.5,399,4.8,Hotel
22289,83,1,15-50% offer,2017,11,0,0,1,0,Vienna,2.1,3,4.1,Austria,Vienna,113,City centre,Donauturm,Rudolfsheim-Funfhaus,4,260,4.8,Hotel
22293,77,1,15-50% offer,2017,11,0,0,1,0,Vienna,1.8,4,3.9,Austria,Vienna,78,City centre,Donauturm,Rudolfsheim-Funfhaus,3,212,4.5,Hotel
22296,121,1,1-15% offer,2017,11,0,0,1,0,Vienna,1.7,4,3.9,Austria,Vienna,134,City centre,Donauturm,Rudolfsheim-Funfhaus,4,7,4.3,Hotel
22299,68,1,15-50% offer,2017,11,0,0,1,1,Vienna,3.6,3,3.5,Austria,Vienna,38,City centre,Donauturm,Schonbrunn,4,116,6.2,Hotel
22300,63,0,0% no offer,2017,11,0,0,1,0,Vienna,2,3,3.7,Austria,Vienna,65,City centre,Donauturm,Schonbrunn,3.5,199,4.8,Hotel
22301,101,0,0% no offer,2017,11,0,0,1,0,Vienna,2.1,3,4.5,Austria,Vienna,92,City centre,Donauturm,Schonbrunn,4.5,187,4.9,Hotel
22302,75,1,15-50% offer,2017,11,0,0,1,0,Vienna,2.6,4,3.7,Austria,Vienna,100,City centre,Donauturm,Schonbrunn,3.5,309,5.4,Hotel
22303,156,0,0% no offer,2017,11,0,0,1,0,Vienna,3.6,4,4.3,Austria,Vienna,910,City centre,Donauturm,Schonbrunn,4,1122,6.2,Hotel
22304,56,1,15-50% offer,2017,11,0,0,1,0,Vienna,3.7,3,3.5,Austria,Vienna,79,City centre,Donauturm,Schonbrunn,4,177,6.3,Hotel
22306,82,1,15-50% offer,2017,11,0,0,1,0,Vienna,2.4,3.5,4.5,Austria,Vienna,1541,City centre,Donauturm,Schonbrunn,4.5,1245,5.2,Hotel
22307,82,1,15-50% offer,2017,11,0,0,1,0,Vienna,2.6,4,4.4,Austria,Vienna,183,City centre,Donauturm,Schonbrunn,4,1148,5.4,Hotel
22309,106,0,0% no offer,2017,11,0,0,1,1,Vienna,4.1,3,3.7,Austria,Vienna,30,City centre,Donauturm,Schonbrunn,3,69,6.8,Hotel
22310,85,1,1-15% offer,2017,11,0,0,1,1,Vienna,3.1,3,2.7,Austria,Vienna,24,City centre,Donauturm,Schonbrunn,3,114,5.9,Hotel
22311,83,1,15-50% offer,2017,11,0,0,1,1,Vienna,2.6,3.5,4.5,Austria,Vienna,18,City centre,Donauturm,Schonbrunn,NA,NA,5.4,Hotel
22312,92,1,1-15% offer,2017,11,0,0,1,0,Vienna,2.9,4,4.1,Austria,Vienna,140,City centre,Donauturm,Schonbrunn,4,753,5.6,Hotel
22328,117,0,0% no offer,2017,11,0,0,1,0,Vienna,2,4,4,Austria,Vienna,124,City centre,Donauturm,Vienna,4,192,3.4,Hotel
22331,66,0,0% no offer,2017,11,0,0,1,0,Vienna,3.9,3,3.7,Austria,Vienna,33,City centre,Donauturm,Vienna,3.5,129,6.4,Hotel
22334,81,1,1-15% offer,2017,11,0,0,1,1,Vienna,3.7,3.5,4.1,Austria,Vienna,21,City centre,Donauturm,Vienna,3,12,6.4,Hotel
22335,109,1,1-15% offer,2017,11,0,0,1,0,Vienna,3.5,4,4,Austria,Vienna,160,City centre,Donauturm,Vienna,3.5,386,6.2,Hotel
22340,97,1,15-50% offer,2017,11,0,0,1,0,Vienna,3.1,4,4,Austria,Vienna,72,City centre,Donauturm,Vienna,4,277,5.9,Hotel
22341,74,1,15-50% offer,2017,11,0,0,1,1,Vienna,4.8,4,3.9,Austria,Vienna,65,City centre,Donauturm,Vienna,4,73,7.3,Hotel
22342,69,1,15-50% offer,2017,11,0,0,1,0,Vienna,3.7,4,3.7,Austria,Vienna,147,City centre,Donauturm,Vienna,3.5,320,6.4,Hotel
22343,83,1,15-50% offer,2017,11,0,0,1,0,Vienna,3.9,4,4,Austria,Vienna,45,City centre,Donauturm,Vienna,3.5,121,6.6,Hotel
22344,50,1,15-50% offer,2017,11,0,0,1,0,Vienna,3.9,3,3.9,Austria,Vienna,50,City centre,Donauturm,Vienna,4,12,6.6,Hotel
22348,77,0,0% no offer,2017,11,0,0,1,1,Vienna,3.7,3,4,Austria,Vienna,26,City centre,Donauturm,Vienna,3.5,21,5,Hotel
22349,102,0,0% no offer,2017,11,0,0,1,0,Vienna,5.3,3,4,Austria,Vienna,28,City centre,Donauturm,Vienna,4.5,204,7.6,Hotel
22353,130,0,0% no offer,2017,11,0,0,1,1,Vienna,6.6,3,4.4,Austria,Vienna,12,City centre,Donauturm,Vienna,4,20,9.4,Hotel
22354,78,0,0% no offer,2017,11,0,0,1,0,Vienna,3.2,3,4.3,Austria,Vienna,171,City centre,Donauturm,Vienna,4,811,4.5,Hotel
22355,76,1,1-15% offer,2017,11,0,0,1,1,Vienna,3.3,3,3.7,Austria,Vienna,34,City centre,Donauturm,Vienna,4,61,4.6,Hotel
22356,68,1,1-15% offer,2017,11,0,0,1,1,Vienna,4.5,4,4,Austria,Vienna,69,City centre,Donauturm,Vienna,3.5,87,5.2,Hotel
22358,116,1,15-50% offer,2017,11,0,0,1,0,Vienna,2.7,4,4,Austria,Vienna,84,City centre,Donauturm,Vienna,4,493,3.7,Hotel
22359,172,1,1-15% offer,2017,11,0,0,1,1,Vienna,2.2,4,4.1,Austria,Vienna,212,City centre,Donauturm,Vienna,4,401,3.8,Hotel
22362,87,0,0% no offer,2017,11,0,0,1,1,Vienna,2.4,3,4,Austria,Vienna,12,City centre,Donauturm,Vienna,4,30,3.9,Hotel
22363,90,1,1-15% offer,2017,11,0,0,1,1,Vienna,4.6,3,3,Austria,Vienna,89,City centre,Donauturm,Vienna,3,78,7.4,Hotel
22364,100,1,15-50% offer,2017,11,0,0,1,1,Vienna,2.7,3.5,4.4,Austria,Vienna,74,City centre,Donauturm,Vienna,4,282,4.2,Hotel
22380,84,1,15-50% offer,2017,11,0,0,1,0,Vienna,1.9,3,4.4,Austria,Vienna,186,City centre,Donauturm,Wahring,4.5,982,2.7,Hotel
22382,185,0,0% no offer,2017,11,0,0,1,1,Vienna,2.1,4,4.4,Austria,Vienna,45,City centre,Donauturm,Wahring,4,142,3,Hotel
22384,85,1,1-15% offer,2017,11,0,0,1,0,Vienna,3,4,4,Austria,Vienna,168,City centre,Donauturm,Wahring,3.5,553,3.2,Hotel
22386,110,0,0% no offer,2017,11,0,0,1,0,Vienna,1.6,3.5,4.5,Austria,Vienna,77,City centre,Donauturm,Wieden,4.5,116,4,Hotel
22387,86,0,0% no offer,2017,11,0,0,1,0,Vienna,1.6,3,4.3,Austria,Vienna,72,City centre,Donauturm,Wieden,4,89,4,Hotel
22388,118,0,0% no offer,2017,11,0,0,1,0,Vienna,1,4,4.1,Austria,Vienna,158,City centre,Donauturm,Wieden,4,436,3.6,Hotel
22389,126,1,1-15% offer,2017,11,0,0,1,1,Vienna,0.9,3.5,4.5,Austria,Vienna,15,City centre,Donauturm,Wieden,NA,NA,3.6,Hotel
22390,92,1,15-50% offer,2017,11,0,0,1,0,Vienna,1.3,3,4.3,Austria,Vienna,291,City centre,Donauturm,Wieden,4,688,3.9,Hotel
22391,197,1,15-50% offer,2017,11,0,0,1,1,Vienna,0.8,4,4.8,Austria,Vienna,317,City centre,Donauturm,Wieden,4.5,1840,3.5,Hotel
22394,135,0,0% no offer,2017,11,0,0,1,0,Vienna,1.2,4,4.5,Austria,Vienna,280,City centre,Donauturm,Wieden,4,1121,3.9,Hotel
22395,125,1,15-50% offer,2017,11,0,0,1,0,Vienna,1.2,4,4.4,Austria,Vienna,47,City centre,Donauturm,Wieden,4.5,229,3.7,Hotel
22397,134,1,1-15% offer,2017,11,0,0,1,0,Vienna,0.8,4,4.5,Austria,Vienna,125,City centre,Donauturm,Wieden,4.5,615,3.5,Hotel
22398,91,1,15-50% offer,2017,11,0,0,1,1,Vienna,0.9,3,3.5,Austria,Vienna,34,City centre,Donauturm,Wieden,3.5,383,3.7,Hotel
22399,110,0,0% no offer,2017,11,0,0,1,0,Vienna,0.8,3,3.9,Austria,Vienna,112,City centre,Donauturm,Wieden,4,263,3.6,Hotel
22401,100,1,1-15% offer,2017,11,0,0,1,1,Vienna,1.2,3,4,Austria,Vienna,77,City centre,Donauturm,Wieden,4,149,3.7,Hotel
